"","title","company","city","organization","size","type","experience1","degree","size","minimumpay","maximumpay","logmeanpay","experience2","R","SPSS","Excel","Python","MATLAB","Java","SQL","SAS","Stata","EViews","Spark","Hadoop"
"2361","需求工程师","北京融嘉合创科技有限公司西安BI研发中心","陕西","民营公司","少于50人","计算机软件",2,"本科","招聘3人",7000,10000,9.04782144247841,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2362","产品经理","西安顺康制药有限公司","陕西","民营公司","50-150人","制药/生物工程",3,"本科","招聘2人",6000,7999,8.85359399691488,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"2363","植物采购员","四川罗汉园林工程有限公司西安分公司","陕西","民营公司","少于50人","建筑/建材/工程",0,"大专","招聘2人",4500,5999,8.565888112955,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2364","销售计划/助理","李宁（中国）体育用品有限公司","陕西","上市公司","5000-10000人","服装/纺织/皮革",3,"大专","招聘1人",4500,5999,8.565888112955,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"2365","策划文案","西安孜程广告文化传播有限公司","陕西","民营公司","50-150人","广告",2,"大专","招聘2人",3000,4499,8.22937777674144,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"2366","KA销售助理专员","陕西泰和筱农业科技有限公司","陕西","民营公司","50-150人","快速消费品(食品、饮料、化妆品)",0,"大专","招聘若干人",3000,4499,8.22937777674144,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2367","急招人事专员/招聘专员/4000/人事助理","西安潮流服饰有限公司","陕西","民营公司","少于50人","影视/媒体/艺术/文化传播",0,"无","招聘10人",6000,7999,8.85359399691488,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2368","周末双休/五险一金/ 平安总部直招在线客服/网络专员","中国平安人寿保险股份有限公司陕西分公司","陕西","上市公司","10000人以上","金融/投资/证券",0,"大专","招聘6人",3000,4499,8.22937777674144,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2369","微信公众号运营主管","陕西浦思金融网络科技有限公司","陕西","民营公司","500-1000人","金融/投资/证券",1,"本科","招聘1人",3000,4000,8.1605182474775,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2370","互联网运营专员","江苏银丰信息技术有限公司","陕西","民营公司","50-150人","计算机软件",0,"无","招聘15人",3000,4499,8.22937777674144,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2371","网络推广专员","西安曲江天下文化传播有限公司","陕西","民营公司","少于50人","影视/媒体/艺术/文化传播",1,"无","招聘1人",3000,4499,8.22937777674144,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2372","外呼主管","咸阳聚能教育","陕西","民营公司","50-150人","教育/培训/院校",0,"大专","招聘1人",4500,5999,8.565888112955,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2373","壁挂锅炉渠道业务","西安格律诗电器有限公司","陕西","民营公司","150-500人","家具/家电/玩具/礼品",0,"大专","招聘若干人",4500,5999,8.565888112955,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2374","电商运营主管","陕西金青医疗管理有限公司","陕西","民营公司","50-150人","医疗/护理/卫生",2,"大专","招聘若干人",3000,4499,8.22937777674144,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2375","销售管理经理","西安慧润企业管理咨询有限公司","陕西","民营公司","50-150人","专业服务(咨询、人力资源、财会)",0,"本科","招聘1人",10000,14999,9.43344392249037,"无经验要求",0,0,1,0,0,0,0,0,0,0,0,0
"2376","UED工程师","海航生态科技集团有限公司","陕西","上市公司","10000人以上","计算机软件",0,"本科","招聘1人",8000,15000,9.35010231435134,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2377","销售助理（西安）","曼斯特饮料（上海）有限公司","陕西","合资","50-150人","快速消费品(食品、饮料、化妆品)",1,"大专","招聘1人",3000,4499,8.22937777674144,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2378","电商运营","西安富海明都酒店有限公司","陕西","民营公司","150-500人","酒店/旅游",0,"大专","招聘1人",3000,4499,8.22937777674144,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2379","市场主管/经理","天津远大联合汽车贸易集团有限公司","陕西","民营公司","500-1000人","贸易/进出口",2,"大专","招聘1人",4500,5999,8.565888112955,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2380","招聘主管","天津东软睿道教育信息技术","陕西","合资","1000-5000人","计算机软件",2,"本科","招聘1人",4500,5999,8.565888112955,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2381","竞价","西安同辉餐饮管理咨询有限公司","陕西","民营公司","150-500人","餐饮业",0,"无","招聘2人",8000,12000,9.21034037197618,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2382","大学市场部主管","西安车学易信息技术有限公司","陕西","民营公司","50-150人","互联网/电子商务",2,"大专","招聘1人",4500,5999,8.565888112955,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2383","投后管理","隆基集团","陕西","民营公司","150-500人","多元化业务集团公司",0,"大专","招聘1人",4500,5999,8.565888112955,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2384","数据挖掘工程师","南京烽火星空通信发展有限公司","陕西","国企","1000-5000人","计算机软件",0,"本科","招聘2人",8000,9999,9.10492429921953,"无经验要求",0,1,0,0,0,1,0,1,0,0,0,0
"2385","大数据开发工程师","电讯盈科（北京）有限公司","陕西","外资","150-500人","计算机软件",3,"大专","招聘若干人",8000,12000,9.21034037197618,"3-4年",0,0,0,1,0,1,1,0,0,0,1,1
"2386","电商运营经理","陕西多美怡乳品销售有限公司","陕西","民营公司","少于50人","快速消费品(食品、饮料、化妆品)",0,"大专","招聘1人",3000,4499,8.22937777674144,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2387","店长","广州江韵古歌服饰贸易有限公司","陕西","民营公司","50-150人","服装/纺织/皮革",3,"高中","招聘1人",6000,7999,8.85359399691488,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"2388","分析检测员","陕西天策新材料科技有限公司","陕西","民营公司","50-150人","航天/航空",1,"大专","招聘2人",2000,2999,7.82384599085363,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2389","信息化管理部部长","陕西郑远元专业修脚保健服务集团有限公司","陕西","民营公司","5000-10000人","多元化业务集团公司",0,"无","招聘1人",17000,25000,9.95227771670556,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2390","城市经理","桂林三金西瓜霜生态制品有限责任公司","陕西","民营公司","150-500人","制药/生物工程",0,"大专","招聘1人",50000,150000,11.5129254649702,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2391","运营经理","西安设色广告文化传播有限公司","陕西","民营公司","150-500人","互联网/电子商务",8,"本科","招聘1人",6000,7999,8.85359399691488,"7-8年",0,0,0,0,0,0,0,0,0,0,0,0
"2392","商品专员","乔丹体育-陕西丰速体育用品有限公司","陕西","民营公司","少于50人","批发/零售",1,"大专","招聘3人",2000,2999,7.82384599085363,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2393","运营主管","福建优科驾驶员服务有限公司西安分公司","陕西","上市公司","10000人以上","交通/运输/物流",3,"大专","招聘5人",3000,6000,8.41183267575841,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"2394","西安分公司经理","神州专车","陕西","上市公司","10000人以上","互联网/电子商务",10,"本科","招聘1人",15000,19999,9.76992758807486,"9-10年",0,0,0,0,0,0,0,0,0,0,0,0
"2395","企划主管","金辉集团西安公司","陕西","民营公司","150-500人","房地产",1,"无","招聘2人",4500,5999,8.565888112955,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2396","行业销售代表","杭州海康威视数字技术股份有限公司","陕西","合资","10000人以上","电子技术/半导体/集成电路",1,"本科","招聘若干人",5000,8000,8.77955745588373,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2397","电商运营经理","西安柏斯特优商贸有限公司","陕西","民营公司","少于50人","互联网/电子商务",0,"本科","招聘1人",6000,8000,8.85366542803745,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2398","电商运营经理 / 网络营销","西安先捷贸易有限公司","陕西","民营公司","少于50人","贸易/进出口",1,"无","招聘1人",4500,8000,8.74033674273045,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2399","测绘项目经理","重庆精佳工程设计咨询有限公司西安分公司","陕西","民营公司","50-150人","电气/电力/水利",3,"本科","招聘若干人",3000,4499,8.22937777674144,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"2400","区域销售经理","广州柏文投资发展有限公司","陕西","民营公司","1000-5000人","服装/纺织/皮革",5,"无","招聘1人",10000,14999,9.43344392249037,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"2401","保险核保","中国平安人寿保险股份有限公司陕西分公司","陕西","上市公司","10000人以上","保险",2,"大专","招聘5人",6500,10000,9.01796847932873,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2402","渠道销售","重庆易宠科技有限公司","陕西","民营公司","150-500人","互联网/电子商务",1,"高中","招聘2人",3000,8000,8.61250337122056,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2403","互联网广告销售","西安小巨人信息技术有限公司","陕西","民营公司","少于50人","互联网/电子商务",1,"大专","招聘若干人",4500,5999,8.565888112955,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2404","市场部主管","天津达璞瑞科技有限公司","陕西","民营公司","少于50人","建筑/建材/工程",0,"大专","招聘若干人",4000,6000,8.51719319141624,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2405","呼叫中心助理经理","北京互联企信信息技术有限公司西安分公司","陕西","外资","10000人以上","外包服务",3,"大专","招聘5人",4500,5999,8.565888112955,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"2406","市场专员","西安虎标茶果土产食品有限公司","陕西","合资","150-500人","快速消费品(食品、饮料、化妆品)",2,"大专","招聘1人",3000,4000,8.1605182474775,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2407","数据挖掘项目经理","山西科泰航天防务技术股份有限公司","陕西","民营公司","150-500人","仪器仪表/工业自动化",2,"本科","招聘1人",3000,3000,8.00636756765025,"1-2年",0,1,0,1,1,1,0,0,0,0,1,1
"2408","售价管理分析主管（生鲜、农产品电商）","重庆顾地塑胶电器有限公司","陕西","民营公司","50-150人","建筑/建材/工程",1,"大专","招聘2人",2500,3500,8.00636756765025,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2409","店铺经理助理","睿颐国际贸易（上海）有限公司","陕西","上市公司","50-150人","贸易/进出口",3,"大专","招聘1人",6000,7999,8.85359399691488,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"2410","市场/营销专员","深圳市好家庭实业有限公司","陕西","民营公司","500-1000人","娱乐/休闲/体育",0,"大专","招聘1人",3000,4499,8.22937777674144,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2411","总经理助理","大连彤德莱餐饮管理集团有限公司西安第一分公司","陕西","民营公司","少于50人","餐饮业",5,"大专","招聘5人",10000,15000,9.43348392329039,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"2412","商务秘书","北京莱尔夫投资管理有限公司","陕西","合资","50-150人","医疗设备/器械",2,"本科","招聘1人",3000,4499,8.22937777674144,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2413","人事总监","西安乌托邦信息科技有限公司","陕西","民营公司","150-500人","互联网/电子商务",3,"本科","招聘1人",8000,9999,9.10492429921953,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"2414","仓储开单员","意尔康鞋业","陕西","民营公司","150-500人","服装/纺织/皮革",1,"高中","招聘3人",2000,2999,7.82384599085363,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"2415","融资经理","陕西五湖科技集团有限公司","陕西","民营公司","50-150人","房地产",0,"本科","招聘1人",6000,10000,8.98719682066197,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2416","网络运营 推广","西安芬芳生物科技有限公司","陕西","民营公司","少于50人","互联网/电子商务",2,"本科","招聘2人",2000,4000,8.00636756765025,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2417","网络推广经理","深圳市酒海投资有限公司","陕西","民营公司","50-150人","快速消费品(食品、饮料、化妆品)",2,"大专","招聘1人",5000,7000,8.69951474821019,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2418","SEO（搜索引擎优化）专员","西安云间信息科技有限公司","陕西","民营公司","50-150人","计算机软件",2,"大专","招聘1人",3000,5000,8.29404964010203,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2419","早教店长","西安鼎都实业有限公司","陕西","民营公司","150-500人","教育/培训/院校",3,"本科","招聘1人",6000,7999,8.85359399691488,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"2420","媒介经理","西安北创电子商务有限公司","陕西","民营公司","50-150人","互联网/电子商务",5,"本科","招聘若干人",6000,7999,8.85359399691488,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"2421","店长（店经理）","爱玩嘉年华大型室内游乐场","陕西","民营公司","500-1000人","娱乐/休闲/体育",0,"无","招聘1人",8000,15000,9.35010231435134,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"2422","企业版推广高级/资深经理(000671) (职位编号：jiedaibao000671)","人人行科技股份有限公司","陕西","民营公司","1000-5000人","金融/投资/证券",3,"本科","招聘若干人",8000,10000,9.10497985631836,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"2423","电子商务运营总监","西安市雁塔区海景建材商行","陕西","民营公司","50-150人","家具/家电/玩具/礼品",5,"本科","招聘1人",6000,7999,8.85359399691488,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"2424","诊断工程师","西安因联信息科技有限公司","陕西","民营公司","少于50人","仪器仪表/工业自动化",3,"本科","招聘3人",3000,4499,8.22937777674144,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"2425","客服专员","陕西中联实业汽车投资管理有限公司","陕西","民营公司","1000-5000人","汽车及零配件",1,"无","招聘1人",2000,2999,7.82384599085363,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2426","品牌推广","西安方瑞物业管理有限公司","陕西","民营公司","1000-5000人","物业管理/商业中心",2,"大专","招聘1人",3000,4499,8.22937777674144,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2427","高级销售顾问（KA客户方向）","“前程无忧”51job.com（西安）","陕西","外资","500-1000人","互联网/电子商务",2,"本科","招聘若干人",8000,12000,9.21034037197618,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"2428","信贷经理","西安天蝎座财务咨询有限公司","陕西","民营公司","50-150人","金融/投资/证券",1,"大专","招聘若干人",5000,20000,9.43348392329039,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2429","微信推广","西安凯兴工贸有限责任公司","陕西","民营公司","50-150人","医疗/护理/卫生",2,"大专","招聘1人",3000,4499,8.22937777674144,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"2430","产品经理（数据分析）","“前程无忧”51job.com（上海）","上海","外资","500-1000人","互联网/电子商务",0,"大专","无",NA,NA,NA,"无经验要求",0,0,1,0,0,0,1,0,0,0,0,0
"2431","数据分析师","乐车邦","上海","民营公司","50-150人","互联网/电子商务",1,"大专","招聘1人",15000,19999,9.76992758807486,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"2432","销售支持——数据分析","上海百事可乐饮料有限公司","上海","合资","500-1000人","快速消费品(食品、饮料、化妆品)",0,"无","招聘1人",4500,5999,8.565888112955,"无经验要求",0,0,1,0,0,0,0,0,0,0,0,0
"2433","数据分析专员 (职位编号：0002)","上海睿艾商贸有限公司","上海","民营公司","50-150人","互联网/电子商务",0,"大专","招聘10人",4500,5999,8.565888112955,"无经验要求",0,0,1,0,0,0,0,0,0,0,0,0
"2434","数据分析师（互联网大数据）","上海链家","上海","合资","5000-10000人","中介服务",0,"本科","招聘2人",NA,NA,NA,"无经验要求",0,0,1,0,0,0,1,0,0,0,0,0
"2435","CRM Data Analyst / 数据分析师","博马努瓦服饰商贸（上海）有限公司","上海","外资","1000-5000人","批发/零售",0,"硕士","无",10000,14999,9.43344392249037,"无经验要求",0,1,0,0,0,0,0,0,0,0,0,0
"2436","资深数据分析师","美囤妈妈（上海）电子商务有限公司","上海","民营公司","150-500人","互联网/电子商务",2,"本科","招聘2人",16000,30000,10.0432494949113,"1-2年",1,1,0,1,0,0,1,1,0,0,1,0
"2437","数据分析师","喜士多便利连锁有限公司","上海","民营公司","1000-5000人","批发/零售",0,"无","招聘1人",5000,7000,8.69951474821019,"无经验要求",0,1,0,0,0,0,0,0,0,0,0,0
